-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2271217;2.541998;0.245378;0.2529745;0.5999511;0.7194647;0.2417293;0.2298458;2.618302;0.2539439;0.6204479;0.7326187;0.2643411;0.09185821;0.2233492;2.647482;0.2598379;0.440133;0.8532248;0.2367791;0.1490852;0.2104295;2.666168;0.2587924;0.440133;0.8532248;0.2367791;0.1490852;0.1771805;2.624918;0.255674;0.2807537;0.5896493;0.6651596;0.3620137;0.1549238;2.65609;0.2536248;0.2085178;0.6190014;0.6178952;0.4376791;0.1434904;2.673329;0.247494;0.1654731;0.6319988;0.5866585;0.4785689;0.1354665;2.686022;0.2407288;0.1654731;0.6319988;0.5866585;0.4785689;0.1632404;2.610001;0.2541459;0.2107819;0.5501994;0.7392793;0.3260644;0.1331846;2.640726;0.2521174;0.1476093;0.5704942;0.6984471;0.4061032;0.1172805;2.659399;0.2455902;0.1019639;0.5805283;0.6644261;0.4594877;0.1070595;2.672777;0.2382865;0.1019639;0.5805283;0.6644261;0.4594877;0.1545999;2.591785;0.2490993;0.1481241;0.5434012;0.773213;0.2914035;0.1232354;2.616181;0.2456037;0.08565792;0.5567927;0.7357097;0.3759998;0.1058613;2.632221;0.2383662;0.04382464;0.5617771;0.7058539;0.429251;0.09380132;2.644811;0.230288;0.04382464;0.5617771;0.7058539;0.429251;0.149155;2.574454;0.2414025;0.1139127;0.4884968;0.8497008;0.1624916;0.1200512;2.586692;0.2425025;0.03924349;0.5001253;0.8160377;0.2870844;0.1055101;2.595565;0.2386033;-0.01148531;0.5016562;0.783118;0.3673357;0.0941527;2.604338;0.2325882;-0.01148531;0.5016562;0.783118;0.3673357;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.22633;2.538343;0.2465171;0.2591416;0.5955818;0.7202538;0.2436438;0.2299737;2.614054;0.2562137;0.6298863;0.7243568;0.2679365;0.08222142;0.224093;2.643207;0.2628703;0.4549563;0.8451766;0.2441548;0.1381299;0.2116315;2.662233;0.2626127;0.4549563;0.8451766;0.2441548;0.1381299;0.1772449;2.621626;0.2574502;0.2970431;0.5844072;0.6652953;0.3572337;0.155445;2.653178;0.2565948;0.2245573;0.6159887;0.6180253;0.4337937;0.1441644;2.670717;0.2510525;0.1848016;0.6291572;0.5893559;0.4718783;0.1361534;2.683709;0.2448601;0.1848016;0.6291572;0.5893559;0.4718783;0.1631021;2.606883;0.2560324;0.221509;0.5483709;0.73779;0.3254062;0.1334062;2.637999;0.2547401;0.159933;0.5694431;0.697952;0.4037561;0.1175968;2.656929;0.2487347;0.117592;0.5797564;0.6665801;0.4535697;0.1073025;2.67053;0.2419598;0.117592;0.5797564;0.6665801;0.4535697;0.1541934;2.58877;0.2510593;0.1598433;0.5421339;0.7725638;0.2892854;0.1230185;2.613513;0.2483993;0.09941092;0.5564963;0.7366184;0.3712448;0.105595;2.629774;0.2418032;0.06089565;0.5621365;0.7096047;0.4204229;0.09331566;2.642554;0.2343819;0.06089565;0.5621365;0.7096047;0.4204229;0.1484759;2.571501;0.2434067;0.1333838;0.4850081;0.8528271;0.1402209;0.1192569;2.583142;0.2462964;0.05748308;0.4997619;0.821871;0.2673237;0.104399;2.591822;0.2432792;0.006097853;0.5031871;0.7906494;0.3487686;0.09262674;2.600498;0.2379681;0.006097853;0.5031871;0.7906494;0.3487686;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2257615;2.535326;0.2474505;0.2601564;0.5967324;0.7200925;0.2401995;0.2293465;2.610804;0.2577114;0.6305784;0.7235117;0.2702149;0.07672008;0.2234656;2.639874;0.2647135;0.4541395;0.8453771;0.2475421;0.1334848;0.2109136;2.658841;0.2646942;0.4541395;0.8453771;0.2475421;0.1334848;0.1765293;2.618474;0.2587282;0.3026304;0.5825638;0.6668735;0.3525822;0.1547354;2.650035;0.2584531;0.2272384;0.616016;0.6183035;0.4319583;0.1434408;2.667599;0.2530343;0.1878681;0.6292832;0.5901758;0.469469;0.1353943;2.680618;0.2469557;0.1878681;0.6292832;0.5901758;0.469469;0.1623973;2.603715;0.2573421;0.2246052;0.5479086;0.7393408;0.3205056;0.132554;2.634694;0.2565205;0.1606738;0.5701103;0.6990971;0.4005264;0.1166292;2.653555;0.2506321;0.1187395;0.5805435;0.6687607;0.4490315;0.106198;2.667103;0.2439807;0.1187395;0.5805435;0.6687607;0.4490315;0.1534898;2.585598;0.2523766;0.1652918;0.5409793;0.7738677;0.2848666;0.1222595;2.610314;0.2502872;0.1035134;0.5562002;0.7374055;0.3689976;0.1047996;2.626614;0.2439137;0.06492212;0.5621173;0.7104515;0.4184111;0.09247844;2.639436;0.23665;0.06492212;0.5621173;0.7104515;0.4184111;0.1477632;2.568333;0.2447156;0.1444798;0.4819912;0.854758;0.1272741;0.1185214;2.579604;0.2486415;0.06822878;0.498536;0.8251076;0.2569129;0.1035224;2.588198;0.2461336;0.01692998;0.5029629;0.7947174;0.3393611;0.09155799;2.596853;0.2412415;0.01692998;0.5029629;0.7947174;0.3393611;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2257839;2.53346;0.2485334;0.2581953;0.597097;0.7217001;0.236557;0.2290619;2.60877;0.2586945;0.6315698;0.7232516;0.2696182;0.07302553;0.2232247;2.637806;0.265853;0.4558662;0.8450195;0.2473287;0.1302179;0.2107076;2.65679;0.2659764;0.4558662;0.8450195;0.2473287;0.1302179;0.1760676;2.616281;0.2598249;0.3033944;0.5835695;0.6661991;0.3515357;0.1542603;2.647817;0.259593;0.2251963;0.6180962;0.615912;0.4334699;0.1429874;2.665334;0.2540199;0.1852156;0.6313753;0.5873311;0.4712778;0.1349681;2.678296;0.2478053;0.1852156;0.6313753;0.5873311;0.4712778;0.1619931;2.601461;0.2584952;0.2229668;0.5497935;0.7391855;0.3187758;0.1320002;2.632275;0.2575964;0.1559258;0.5726156;0.6971735;0.402179;0.1160719;2.651031;0.2514275;0.1124684;0.5829819;0.6656975;0.4520288;0.105691;2.664473;0.2445081;0.1124684;0.5829819;0.6656975;0.4520288;0.1531424;2.583306;0.2535576;0.164178;0.5422471;0.7737284;0.283475;0.1218305;2.607893;0.2514299;0.09908766;0.5579616;0.7355412;0.3712678;0.1044169;2.624122;0.2447939;0.05802774;0.563884;0.7068045;0.4231966;0.09222323;2.636865;0.2372052;0.05802774;0.563884;0.7068045;0.4231966;0.1474609;2.566025;0.2458947;0.147759;0.4815979;0.8552368;0.1216586;0.118207;2.577087;0.2501738;0.06862774;0.4990616;0.825092;0.2558344;0.1032023;2.585651;0.2476935;0.01860163;0.5034991;0.7957568;0.3360266;0.09117658;2.594257;0.2428926;0.01860163;0.5034991;0.7957568;0.3360266;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2253152;2.532986;0.2494657;0.2542622;0.6010042;0.7192912;0.2382538;0.2282595;2.608451;0.2586417;0.6290416;0.7257142;0.2674304;0.07827296;0.2222769;2.637544;0.2654313;0.4530148;0.8468583;0.2432803;0.135734;0.2097099;2.656492;0.2652159;0.4530148;0.8468583;0.2432803;0.135734;0.1752362;2.615676;0.2598152;0.3039794;0.5825139;0.6667105;0.351812;0.1534749;2.647236;0.2596412;0.2250777;0.6174093;0.615643;0.4348905;0.1422559;2.664771;0.2540389;0.1861155;0.6303672;0.5876253;0.4719064;0.1342694;2.677759;0.2478479;0.1861155;0.6303672;0.5876253;0.4719064;0.1612251;2.600796;0.2584689;0.221805;0.549842;0.7399139;0.3178111;0.1311398;2.63151;0.2575547;0.1552003;0.5722966;0.6976029;0.4021693;0.1152032;2.650247;0.2513716;0.1151704;0.5817739;0.6683172;0.4490295;0.1047485;2.663708;0.2446151;0.1151704;0.5817739;0.6683172;0.4490295;0.1524664;2.582591;0.2535458;0.1625272;0.5426041;0.773894;0.2832913;0.1211077;2.607101;0.2513185;0.09738657;0.5580998;0.7355894;0.3714146;0.1036865;2.623286;0.2446157;0.05661812;0.5638338;0.7069886;0.4231472;0.09148765;2.635998;0.2369927;0.05661812;0.5638338;0.7069886;0.4231472;0.1468899;2.565269;0.2458986;0.1497828;0.4813421;0.8563318;0.1121205;0.1175399;2.575879;0.2505881;0.07056338;0.4991363;0.8277305;0.2464671;0.1023862;2.584227;0.2483334;0.0202643;0.5037913;0.7991977;0.3272108;0.09018424;2.592674;0.2437123;0.0202643;0.5037913;0.7991977;0.3272108;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2252142;2.533463;0.2489999;0.2551113;0.6042334;0.7174857;0.2345945;0.2276697;2.608985;0.2579397;0.6273199;0.7283393;0.2645586;0.07746317;0.2215482;2.638072;0.2646141;0.4523665;0.848128;0.2414559;0.1332016;0.2089251;2.656979;0.2644439;0.4523665;0.848128;0.2414559;0.1332016;0.174733;2.615933;0.2593197;0.303572;0.5856879;0.6651367;0.3498675;0.1528505;2.647404;0.25909;0.2219292;0.6213961;0.6130652;0.434472;0.1415569;2.664831;0.2533168;0.1823039;0.6343277;0.5849054;0.4714654;0.1335118;2.677711;0.2469844;0.1823039;0.6343277;0.5849054;0.4714654;0.1607983;2.600968;0.2581239;0.219159;0.5540252;0.7376801;0.3175752;0.130601;2.631558;0.2568961;0.1503298;0.5766103;0.6942345;0.4036831;0.1146513;2.650171;0.2503829;0.1103762;0.5856825;0.6651477;0.4498577;0.1041848;2.663513;0.2434144;0.1103762;0.5856825;0.6651477;0.4498577;0.1521218;2.582682;0.2533489;0.1613209;0.5460654;0.7719111;0.2827394;0.1207104;2.607103;0.2509678;0.09460658;0.5615917;0.7328767;0.3722314;0.1032954;2.623205;0.2440655;0.05302551;0.5671624;0.7037779;0.4245139;0.09112754;2.635829;0.2362556;0.05302551;0.5671624;0.7037779;0.4245139;0.1466116;2.565283;0.2458239;0.1552566;0.4829912;0.8557365;0.101638;0.1172276;2.575505;0.2511108;0.07500198;0.5017355;0.8284286;0.2373662;0.1019453;2.583678;0.2491234;0.02319226;0.5068604;0.7999833;0.3202841;0.08960943;2.592007;0.244654;0.02319226;0.5068604;0.7999833;0.3202841;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2251835;2.534393;0.249083;0.2551733;0.6082762;0.7132125;0.2370965;0.2279008;2.610201;0.2571459;0.6273191;0.7291108;0.2626785;0.07660501;0.2217712;2.639294;0.2637828;0.451032;0.8494219;0.2404455;0.1312968;0.2090708;2.658149;0.263643;0.451032;0.8494219;0.2404455;0.1312968;0.1750023;2.617264;0.2583442;0.3023842;0.5895331;0.6626749;0.3491087;0.1530233;2.648667;0.257928;0.2196505;0.6252779;0.6104512;0.4337408;0.1416586;2.666003;0.2520166;0.1800232;0.6380134;0.5825669;0.4702628;0.1335489;2.678797;0.2455945;0.1800232;0.6380134;0.5825669;0.4702628;0.1610617;2.602288;0.257325;0.2164043;0.5587529;0.734071;0.3195384;0.1308673;2.632863;0.2556318;0.1473391;0.5809161;0.6907543;0.404582;0.1149088;2.651381;0.2488724;0.1072108;0.5897819;0.6617641;0.4502577;0.10443;2.664625;0.2417369;0.1072108;0.5897819;0.6617641;0.4502577;0.1523698;2.583959;0.2527437;0.1583497;0.5506867;0.7676897;0.2869187;0.1210698;2.608471;0.2498387;0.09150797;0.565761;0.7284376;0.375393;0.1037414;2.624541;0.2426384;0.05013156;0.5710478;0.6994845;0.4267468;0.09163381;2.6371;0.2346291;0.05013156;0.5710478;0.6994845;0.4267468;0.1468382;2.566489;0.2453953;0.1589126;0.4862891;0.8532877;0.1008451;0.1175152;2.576798;0.2508587;0.07824618;0.5055614;0.8260496;0.2364899;0.1022345;2.584994;0.2489423;0.02357915;0.5110794;0.7960538;0.3233274;0.08995893;2.593369;0.2443889;0.02357915;0.5110794;0.7960538;0.3233274;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2245537;2.536988;0.2483962;0.252748;0.6107004;0.7107526;0.24082;0.2272896;2.612927;0.2558071;0.6264611;0.7302557;0.2601245;0.08129236;0.2211396;2.642089;0.2621188;0.4514284;0.8495901;0.2369561;0.1351343;0.208502;2.660982;0.2617624;0.4514284;0.8495901;0.2369561;0.1351343;0.1744958;2.620058;0.2567617;0.2958268;0.5939981;0.6595615;0.3530317;0.1524273;2.651381;0.2556436;0.2138974;0.628369;0.6077355;0.4359564;0.1410385;2.668596;0.2494382;0.1747751;0.640552;0.5802072;0.4717061;0.1329124;2.681287;0.2428322;0.1747751;0.640552;0.5802072;0.4717061;0.1605432;2.605085;0.2558421;0.213625;0.5618244;0.7316885;0.3214806;0.1303571;2.635635;0.2537516;0.1460193;0.5831617;0.6892953;0.404318;0.1143712;2.654088;0.2468982;0.1069134;0.5916954;0.6611546;0.4487102;0.1038417;2.667283;0.2397569;0.1069134;0.5916954;0.6611546;0.4487102;0.1518461;2.586719;0.2514142;0.1559702;0.5537612;0.76442;0.2910049;0.1206764;2.611339;0.2480723;0.09023237;0.5682875;0.7255997;0.3773763;0.1034117;2.627401;0.2407116;0.04995012;0.5733435;0.6974137;0.4270796;0.09131564;2.639934;0.2326493;0.04995012;0.5733435;0.6974137;0.4270796;0.1463232;2.569183;0.2442182;0.1599676;0.4894351;0.8514638;0.09936467;0.1170044;2.579464;0.2497453;0.07957608;0.5087073;0.8249156;0.2332361;0.1016794;2.587588;0.247896;0.02070388;0.5145399;0.7929031;0.3257685;0.08945017;2.595948;0.243196;0.02070388;0.5145399;0.7929031;0.3257685;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.222873;2.537506;0.2482477;0.2530351;0.6146104;0.7071412;0.2412026;0.2256623;2.613457;0.2555508;0.6275403;0.7299709;0.2586582;0.08019767;0.2195836;2.642633;0.2618741;0.4544504;0.8484772;0.236625;0.1325522;0.2070382;2.661592;0.2616499;0.4544504;0.8484772;0.236625;0.1325522;0.1729165;2.620722;0.2561994;0.2926316;0.5987068;0.6561618;0.3540747;0.1507596;2.651967;0.2546681;0.2109275;0.632304;0.6045507;0.4361424;0.1393229;2.669084;0.2482766;0.1708746;0.6444507;0.5764176;0.4724707;0.1311758;2.68167;0.2414979;0.1708746;0.6444507;0.5764176;0.4724707;0.1589524;2.605748;0.2554606;0.2098561;0.5669737;0.7279798;0.3233371;0.1287289;2.636226;0.2528328;0.1406524;0.588143;0.684965;0.4063594;0.1127467;2.65454;0.2455969;0.09982747;0.5966204;0.6557896;0.4516847;0.1022596;2.667585;0.2381167;0.09982747;0.5966204;0.6557896;0.4516847;0.1502381;2.58734;0.2512404;0.1543059;0.5583153;0.7615776;0.2906429;0.1190096;2.611854;0.2476724;0.08924696;0.5724721;0.7237583;0.3748131;0.1016407;2.627781;0.2402625;0.04836273;0.5775244;0.695625;0.4245384;0.08945532;2.64019;0.2321421;0.04836273;0.5775244;0.695625;0.4245384;0.1446931;2.569731;0.244236;0.1671771;0.4918286;0.8493447;0.0936496;0.1154522;2.579941;0.2502909;0.08607554;0.5122653;0.8235005;0.228084;0.1000814;2.588032;0.2486876;0.02276438;0.5189738;0.7895045;0.3268498;0.08787686;2.59642;0.2439736;0.02276438;0.5189738;0.7895045;0.3268498;
-8.809142E-21;2.6;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2216893;2.537423;0.248711;0.2521683;0.6151018;0.7065446;0.242602;0.2246541;2.613182;0.2562763;0.6269763;0.7301999;0.2597131;0.07910719;0.2185205;2.642335;0.2626797;0.4483933;0.8514448;0.2373678;0.132822;0.2057267;2.661133;0.2623771;0.4483933;0.8514448;0.2373678;0.132822;0.1717291;2.620628;0.2564532;0.2927484;0.5994446;0.6551973;0.3545157;0.1495975;2.651896;0.2548656;0.2100378;0.6333036;0.6026238;0.4377847;0.1382042;2.669007;0.2483685;0.1684235;0.645741;0.5731758;0.4755228;0.1301233;2.681558;0.2414389;0.1684235;0.645741;0.5731758;0.4755228;0.157744;2.605668;0.2557691;0.2070868;0.5690978;0.7262554;0.3252634;0.1275216;2.636127;0.2527832;0.13659;0.590158;0.6821988;0.4094654;0.1116065;2.65439;0.2452504;0.09335274;0.5987039;0.6510414;0.4571479;0.1012523;2.667356;0.2374413;0.09335274;0.5987039;0.6510414;0.4571479;0.1490083;2.58725;0.2516211;0.1528586;0.5599877;0.760153;0.2919171;0.1177969;2.61177;0.2478515;0.08667976;0.5741095;0.7215601;0.3771418;0.1004877;2.627678;0.2402421;0.04487774;0.5790378;0.6926612;0.4276937;0.08838993;2.640051;0.2319265;0.04487774;0.5790378;0.6926612;0.4276937;0.1434438;2.569616;0.2446917;0.1721397;0.4918962;0.8486685;0.09037849;0.1142651;2.579803;0.2511078;0.09066358;0.5131859;0.8231565;0.2254642;0.09887669;2.587904;0.2496744;0.02493221;0.520547;0.7880086;0.3277989;0.08669163;2.596338;0.2449799;0.02493221;0.520547;0.7880086;0.3277989;
