##;ONE;##
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2528505;2.495483;0.2732426;0.5123742;0.6954943;0.4965843;0.08464274;0.2204894;2.573807;0.2540734;0.3298155;0.9181318;-0.1037235;-0.1936417;0.1987754;2.593567;0.262861;0.01433139;0.9743497;-0.0332996;-0.2221;0.1781629;2.594543;0.2727414;0.01433139;0.9743497;-0.0332996;-0.2221;0.2171334;2.587883;0.2952072;0.1680975;0.8935484;0.3825115;0.164315;0.182797;2.604324;0.2888442;-0.2061648;0.8831943;0.2797882;0.3149327;0.167239;2.600254;0.2743158;0.421256;-0.8008983;-0.1915193;-0.3800342;0.1613088;2.591446;0.261496;0.421256;-0.8008983;-0.1915193;-0.3800342;0.2097533;2.573498;0.3082899;0.1244271;0.8506523;0.459244;0.2236147;0.1723011;2.591461;0.2968253;-0.2389737;0.8224449;0.3195885;0.4053878;0.1579878;2.587975;0.2758876;0.4798374;-0.7044431;-0.1800807;-0.4910059;0.1569234;2.578709;0.2598419;0.4798374;-0.7044431;-0.1800807;-0.4910059;0.2028149;2.554974;0.3156238;0.07848218;0.817542;0.5123551;0.250914;0.1683674;2.570366;0.3024488;-0.2850015;0.7705488;0.3499257;0.4500898;0.1575705;2.567245;0.280263;0.4988814;-0.652989;-0.2021247;-0.5327932;0.158845;2.558758;0.2628009;0.4988814;-0.652989;-0.2021247;-0.5327932;0.1953679;2.536667;0.3189013;0.06830776;0.7549764;0.586861;0.2844976;0.1689259;2.550575;0.3077773;-0.2994769;0.6967497;0.3791178;0.5302104;0.1643901;2.55032;0.2908502;0.4620221;-0.6015422;-0.2359041;-0.6074802;0.1669637;2.54612;0.27605;0.4620221;-0.6015422;-0.2359041;-0.6074802;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.239751;2.496613;0.2938802;0.4214239;0.6435139;0.6340482;0.07921296;0.2269664;2.573494;0.2902478;0.4803047;0.8755997;0.04916733;-0.01467062;0.2104614;2.59927;0.2924141;0.2423828;0.968625;0.05443205;-0.007332444;0.1902209;2.610023;0.2933453;0.2423828;0.968625;0.05443205;-0.007332444;0.1994918;2.580368;0.3263324;0.2305631;0.7651788;0.5373862;0.2693665;0.1706672;2.605255;0.319941;0.03640848;0.7965288;0.4508081;0.4012338;0.1558673;2.61454;0.306475;-0.06018159;0.7937498;0.3970937;0.456789;0.1460278;2.61911;0.2932583;-0.06018159;0.7937498;0.3970937;0.456789;0.1866611;2.565193;0.3324915;0.2082879;0.7048895;0.6102214;0.2955962;0.1546893;2.593769;0.3253521;-0.005038083;0.7337919;0.4950567;0.4652346;0.1400457;2.605568;0.3073705;-0.1287742;0.7212774;0.4088044;0.5441098;0.1329868;2.610451;0.2906017;-0.1287742;0.7212774;0.4088044;0.5441098;0.1767358;2.546585;0.3330463;0.177593;0.6732413;0.6508999;0.3025498;0.1464427;2.572231;0.3258794;-0.04689196;0.6953701;0.520955;0.4928159;0.1336111;2.583588;0.3071815;-0.1384701;0.6836647;0.4508128;0.5569529;0.126803;2.589828;0.2894984;-0.1384701;0.6836647;0.4508128;0.5569529;0.1681976;2.528782;0.3296658;0.09646156;0.6145244;0.7064475;0.3376199;0.1443053;2.547756;0.3207999;-0.1051005;0.612504;0.5577632;0.5501758;0.1376868;2.556446;0.3065757;-0.1993267;0.5882355;0.4633672;0.632091;0.1357115;2.562157;0.2914781;-0.1993267;0.5882355;0.4633672;0.632091;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2394395;2.489716;0.2985335;0.3922864;0.6038302;0.6870241;0.09745936;0.2299886;2.56731;0.298905;0.5491327;0.831991;0.0790216;0.0004366264;0.2178121;2.595345;0.3015401;0.3625765;0.9287167;0.07484406;0.02054948;0.2009484;2.61084;0.3019091;0.3625765;0.9287167;0.07484406;0.02054948;0.1964508;2.570602;0.3340366;0.2920192;0.7115631;0.5794417;0.2695367;0.1700443;2.598705;0.3322876;0.1466979;0.7550257;0.514945;0.3784809;0.1554663;2.612;0.3231418;0.07613698;0.7653403;0.4775376;0.4247531;0.145038;2.620678;0.3135465;0.07613698;0.7653403;0.4775376;0.4247531;0.1833008;2.555138;0.3383417;0.2729369;0.6449649;0.6690858;0.2486966;0.1517101;2.5849;0.340269;0.0990513;0.6935784;0.5842295;0.4096507;0.1351569;2.600727;0.3286417;-0.003794372;0.7010027;0.5181692;0.4899813;0.1254807;2.610081;0.3157812;-0.003794372;0.7010027;0.5181692;0.4899813;0.1733822;2.536617;0.336884;0.2660736;0.6062301;0.720749;0.2054535;0.1421354;2.561615;0.3423112;0.07856759;0.6578085;0.6325618;0.4012242;0.125439;2.576954;0.3315533;-0.03103933;0.6626617;0.5588229;0.4976276;0.1156256;2.587006;0.3180045;-0.03103933;0.6626617;0.5588229;0.4976276;0.1652319;2.519161;0.3314845;0.1732698;0.5568905;0.7767204;0.2378148;0.1388418;2.537132;0.3316213;0.01116973;0.5837933;0.6818265;0.4406511;0.1280024;2.548035;0.3227575;-0.06309411;0.5812109;0.6210902;0.5219772;0.1209252;2.557137;0.3119128;-0.06309411;0.5812109;0.6210902;0.5219772;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2398584;2.478054;0.3066584;0.3973501;0.6365442;0.649783;0.1212703;0.2352699;2.557697;0.3049181;0.5905557;0.8024447;0.08559084;0.0009005889;0.2259873;2.586788;0.3079747;0.4225549;0.9021749;0.08541566;0.01523726;0.211261;2.604324;0.3089992;0.4225549;0.9021749;0.08541566;0.01523726;0.1980584;2.561806;0.3375994;0.3471802;0.6852403;0.5859136;0.2581026;0.173911;2.591835;0.3396497;0.2321762;0.7325314;0.5380554;0.346394;0.1597204;2.607338;0.3340468;0.1696746;0.7498019;0.5075859;0.3890564;0.1490914;2.61813;0.3272147;0.1696746;0.7498019;0.5075859;0.3890564;0.1846027;2.546589;0.3418152;0.3104854;0.6271241;0.6761243;0.2305873;0.1541436;2.577061;0.3474924;0.1981214;0.6712799;0.6261224;0.3436604;0.1364703;2.595001;0.3419859;0.1310341;0.6875626;0.5890814;0.4038209;0.1244768;2.607304;0.3344673;0.1310341;0.6875626;0.5890814;0.4038209;0.1745465;2.52813;0.3404416;0.2949162;0.592723;0.7285396;0.1758811;0.1437048;2.552582;0.3493688;0.1703721;0.6397607;0.6787639;0.3177407;0.1250452;2.568943;0.3449374;0.1018713;0.6541999;0.6415046;0.3874491;0.1116374;2.58139;0.3375083;0.1018713;0.6541999;0.6415046;0.3874491;0.166238;2.510693;0.3352876;0.2480893;0.5279052;0.8025591;0.125167;0.1389511;2.525627;0.3438535;0.1370085;0.5668471;0.7616988;0.2823611;0.1244318;2.536221;0.3418038;0.07413161;0.5785043;0.7265709;0.3632249;0.1127584;2.546097;0.3367726;0.07413161;0.5785043;0.7265709;0.3632249;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2417607;2.477161;0.3131734;0.379081;0.617039;0.6723182;0.1534559;0.2415203;2.555813;0.3137326;0.6315234;0.7678742;0.1058305;0.01864157;0.2353503;2.585602;0.3169418;0.5056815;0.8562242;0.09823818;0.03893498;0.2242615;2.605553;0.3176882;0.5056815;0.8562242;0.09823818;0.03893498;0.2003862;2.561722;0.3419019;0.3935357;0.6468277;0.5943166;0.2711663;0.1795382;2.593639;0.3463874;0.3083055;0.6915814;0.5555769;0.3435071;0.1671614;2.611073;0.3435269;0.2611945;0.7107843;0.5315241;0.3795326;0.1576871;2.623829;0.3392154;0.2611945;0.7107843;0.5315241;0.3795326;0.1863241;2.54689;0.3453763;0.352148;0.5926966;0.688264;0.2258213;0.1583357;2.578259;0.3547226;0.2760431;0.6317359;0.6553895;0.308504;0.1416476;2.597389;0.3540127;0.2211026;0.6530533;0.6269065;0.3627995;0.1299211;2.611038;0.3504044;0.2211026;0.6530533;0.6269065;0.3627995;0.175915;2.528683;0.3435758;0.3209068;0.568938;0.7375039;0.1715126;0.1465747;2.553356;0.3546779;0.2386713;0.6080914;0.7063528;0.2726294;0.1283403;2.570061;0.3548178;0.1789612;0.6282578;0.676716;0.3395894;0.1147869;2.583214;0.3512726;0.1789612;0.6282578;0.676716;0.3395894;0.1675355;2.511395;0.3380738;0.2705207;0.5004392;0.8201361;0.06128719;0.1407627;2.523144;0.3501775;0.1745589;0.5412401;0.7956759;0.2085388;0.1258682;2.532249;0.3510906;0.1212713;0.5556151;0.7718697;0.2842582;0.1132588;2.541191;0.3490849;0.1212713;0.5556151;0.7718697;0.2842582;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2430614;2.475956;0.3134978;0.3809966;0.6017231;0.6826156;0.1637282;0.2448055;2.554325;0.3160334;0.6509254;0.7494159;0.1190483;0.02235515;0.2401745;2.584305;0.3197422;0.555225;0.8230163;0.1133034;0.03914377;0.2314928;2.605366;0.3211433;0.555225;0.8230163;0.1133034;0.03914377;0.2027773;2.560799;0.3429221;0.4082314;0.6287081;0.6010286;0.2771968;0.1831287;2.593224;0.3483654;0.3261516;0.674928;0.5629691;0.3480854;0.1714128;2.611118;0.3461576;0.2831329;0.6942052;0.540651;0.381591;0.1624126;2.62434;0.3424874;0.2831329;0.6942052;0.540651;0.381591;0.1883985;2.546181;0.345905;0.371744;0.5709596;0.6995754;0.2154209;0.161302;2.57737;0.357682;0.2969668;0.6129985;0.6680198;0.299656;0.1450031;2.596718;0.3584256;0.2445083;0.6357963;0.6412011;0.3533275;0.1334742;2.610683;0.355945;0.2445083;0.6357963;0.6412011;0.3533275;0.177743;2.528172;0.3436812;0.3346596;0.5515213;0.7465916;0.162569;0.1489554;2.552536;0.3564369;0.2541929;0.5928562;0.7167951;0.2647878;0.1309549;2.569317;0.3576804;0.1988224;0.6136622;0.6896924;0.3289578;0.1174672;2.582676;0.3552015;0.1988224;0.6136622;0.6896924;0.3289578;0.1692272;2.511108;0.3377429;0.2664684;0.4903399;0.8278199;0.05723524;0.1423718;2.522339;0.3498888;0.1708737;0.5311154;0.8032468;0.2085991;0.1275027;2.531326;0.3508101;0.1239925;0.5439754;0.7820566;0.2776772;0.1148488;2.540165;0.3491307;0.1239925;0.5439754;0.7820566;0.2776772;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2441037;2.476334;0.3200743;0.3750353;0.6203161;0.6679447;0.1685421;0.2461255;2.554485;0.3213618;0.6682261;0.7332914;0.1229878;0.0251373;0.2428977;2.58461;0.3252548;0.6057104;0.7857674;0.1200648;0.03562543;0.2368844;2.606514;0.3272949;0.6057104;0.7857674;0.1200648;0.03562543;0.2035113;2.561726;0.3469251;0.4193245;0.6208516;0.601813;0.2766433;0.184551;2.594406;0.3530961;0.3452029;0.6648235;0.568171;0.3406271;0.1731704;2.612587;0.3517928;0.3063797;0.6837155;0.5485924;0.3710946;0.1643661;2.626137;0.3489836;0.3063797;0.6837155;0.5485924;0.3710946;0.1890081;2.547245;0.3499444;0.3822631;0.564556;0.7007025;0.2101614;0.1624134;2.578423;0.3627567;0.3150789;0.6043866;0.6731486;0.2869028;0.1463042;2.597828;0.3647144;0.2728788;0.6245769;0.6525058;0.3311761;0.1347634;2.61195;0.3636628;0.2728788;0.6245769;0.6525058;0.3311761;0.1782776;2.529274;0.3478457;0.3415607;0.5487537;0.7465245;0.1578209;0.149753;2.553566;0.3612458;0.2673935;0.5883857;0.720018;0.2527404;0.1317933;2.570278;0.3634042;0.2173864;0.6086409;0.6966076;0.3115095;0.1181807;2.583645;0.3619437;0.2173864;0.6086409;0.6966076;0.3115095;0.1697532;2.51218;0.3420191;0.2710686;0.4903446;0.8267243;0.05110186;0.1430309;2.52322;0.3545662;0.1839249;0.5292869;0.805936;0.191036;0.1280938;2.531956;0.3562043;0.1452201;0.5412001;0.7898208;0.2493934;0.1151631;2.540508;0.355575;0.1452201;0.5412001;0.7898208;0.2493934;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.246216;2.476067;0.322439;0.376353;0.6296161;0.6614527;0.1562766;0.2483841;2.553337;0.3246042;0.6827419;0.7199353;0.1231152;0.01998669;0.2463412;2.583492;0.3288577;0.6352047;0.7622752;0.121;0.02846902;0.2419823;2.605701;0.33137;0.6352047;0.7622752;0.121;0.02846902;0.2048344;2.560986;0.3489746;0.4242375;0.6208211;0.6029551;0.2665498;0.185787;2.59343;0.355884;0.3492908;0.6657679;0.5694966;0.3322995;0.1743009;2.611534;0.354926;0.3147206;0.6828528;0.5523505;0.3599611;0.1654113;2.625088;0.3525686;0.3147206;0.6828528;0.5523505;0.3599611;0.1903939;2.546497;0.3522393;0.3880253;0.5652279;0.6999673;0.1999992;0.1638467;2.577324;0.3658421;0.3167055;0.6077943;0.6717656;0.281096;0.1476425;2.596592;0.3679594;0.2769747;0.6268817;0.6528828;0.3225658;0.1359976;2.610607;0.3671798;0.2769747;0.6268817;0.6528828;0.3225658;0.1797356;2.528454;0.350432;0.3489891;0.550952;0.7421288;0.1546073;0.1515587;2.552868;0.3642551;0.2716428;0.5928946;0.7146379;0.2529412;0.1337337;2.569691;0.3664283;0.2226608;0.6129729;0.6917964;0.3100075;0.1201897;2.583107;0.3650526;0.2226608;0.6129729;0.6917964;0.3100075;0.1712795;2.511238;0.3448656;0.282851;0.4923368;0.8220091;0.04360178;0.1449322;2.522274;0.3581647;0.1935064;0.5334126;0.8029888;0.1823063;0.1300177;2.530945;0.3601844;0.1548664;0.5458702;0.7880765;0.2387;0.1170268;2.539398;0.3599284;0.1548664;0.5458702;0.7880765;0.2387;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2481;2.476677;0.323278;0.3776611;0.6332246;0.6600183;0.1441344;0.2499307;2.553513;0.3263485;0.6844083;0.7186338;0.1222321;0.01449579;0.2480158;2.583637;0.3308184;0.6415268;0.7571976;0.1209004;0.02187661;0.2440118;2.605869;0.3335948;0.6415268;0.7571976;0.1209004;0.02187661;0.2062322;2.560966;0.3507681;0.425234;0.6225293;0.6027184;0.2614656;0.1870542;2.593254;0.3579194;0.3523558;0.6664316;0.5701479;0.3265672;0.1755058;2.611317;0.3572013;0.3150346;0.6848983;0.5515891;0.356956;0.1665582;2.624825;0.3548865;0.3150346;0.6848983;0.5515891;0.356956;0.1918975;2.546402;0.3541422;0.3831278;0.5705679;0.6978447;0.2016888;0.1650992;2.577213;0.3671998;0.3117026;0.6123729;0.6691678;0.2829414;0.1487988;2.596413;0.3689832;0.2712417;0.6313357;0.6496809;0.3252055;0.1371098;2.610355;0.3679229;0.2712417;0.6313357;0.6496809;0.3252055;0.1813248;2.528301;0.3524143;0.3473385;0.5543805;0.7399252;0.1566182;0.153118;2.552822;0.3659426;0.2686523;0.5964804;0.7117835;0.2557382;0.1352922;2.569656;0.367845;0.218067;0.6167737;0.6880396;0.3140683;0.1217744;2.58305;0.3661766;0.218067;0.6167737;0.6880396;0.3140683;0.1729238;2.511044;0.3469098;0.2820635;0.4944999;0.8210609;0.04206213;0.1465498;2.522003;0.3601885;0.1908925;0.5357243;0.8022828;0.1813885;0.1315959;2.530609;0.3621321;0.1521179;0.5479689;0.7876227;0.2371518;0.1185613;2.538979;0.3618177;0.1521179;0.5479689;0.7876227;0.2371518;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.2465829;2.475842;0.3228722;0.3803585;0.6269993;0.6635489;0.1479937;0.2490919;2.552986;0.3262405;0.6879168;0.7156066;0.1204973;0.01257835;0.2474682;2.583111;0.3307489;0.6504741;0.7500399;0.1178879;0.02064047;0.2439892;2.605419;0.3335337;0.6504741;0.7500399;0.1178879;0.02064047;0.2051548;2.560356;0.3507264;0.4290567;0.6211879;0.6032618;0.2571209;0.1860649;2.592579;0.3583007;0.3558856;0.6657974;0.5704231;0.3235381;0.1745473;2.610649;0.357769;0.3192653;0.6841203;0.5521277;0.3538424;0.1656211;2.624184;0.3556166;0.3192653;0.6841203;0.5521277;0.3538424;0.1908678;2.545765;0.3541517;0.3815939;0.5725049;0.6968475;0.2025528;0.1640173;2.576576;0.3670003;0.3119546;0.6132103;0.6684722;0.2824932;0.1477254;2.59576;0.3687817;0.2716751;0.6320874;0.6488729;0.3249956;0.1360509;2.609695;0.3677207;0.2716751;0.6320874;0.6488729;0.3249956;0.1803242;2.527649;0.3524517;0.3469277;0.5559193;0.738204;0.1601548;0.1521995;2.552364;0.3657255;0.2683014;0.5978271;0.7097273;0.2586593;0.1344502;2.569271;0.3674845;0.2173566;0.618174;0.6856284;0.3170661;0.1210021;2.582703;0.365691;0.2173566;0.618174;0.6856284;0.3170661;0.1719376;2.510384;0.3469517;0.2850319;0.4935865;0.8207846;0.03796993;0.1456632;2.521202;0.3605014;0.1945902;0.5351584;0.8028021;0.1767744;0.1307131;2.529739;0.3626392;0.1571625;0.5472922;0.7889553;0.2309132;0.1176449;2.538044;0.3625652;0.1571625;0.5472922;0.7889553;0.2309132;
